TimeUTC,timestampInMs,requestPath,requestMethod,requestQueryString,responseStatusCode,requestId,requestUserAgent,level,environment,branch,vercelCache,type,function,host,deploymentDomain,deploymentId,durationMs,region,maxMemoryUsed,memorySize,message,projectId,traceId,sessionId,invocationId,instanceId,concurrency
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"✅ [HABILIDADE] Efeito velocidade_aumentada aplicado em Shadow o Desafiante (oponente) - duracao:1, turnosRestantes:1",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"❤️ [HABILIDADE] HP final: {
  atacante: { antes: 147, depois: 147, cura: 0, rouboVida: 0 },
  defensor: { antes: 113, depois: 0, dano: 239 }
}",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🔍 [DEBUG] Retornando attacker.hp: { newAttackerHp: 147, attackerHpMax: 160, hpRetornado: 147 }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"⏱️ [COOLDOWN TREINO] Tempestade Devastadora de Draft, o Matador em cooldown por 4 turno(s)",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"📝 [BATALHA] Resultado da ação: {
  success: true,
  action: 'ability',
  attackerHp: 147,
  defenderHp: 0,
  errou: undefined,
  finished: true
}",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"✅ [BATALHA] Estado atualizado após jogador: { playerHp: 147, iaHp: 0 }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"🏁 [BATALHA] Verificando fim da batalha: { finished: true, iaHp: 0 }",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,🎉 [BATALHA] Batalha finalizada! Player venceu!,prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422731,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",info,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,,,,,"💰 [RECOMPENSAS] Calculadas: {
  xp: 24,
  vinculo: 4,
  exaustao: 12.5,
  xpCacador: 7,
  descricao: 'Vitória no treino dificil!'
}",prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,,,
2025-12-21 13:40:22,1766324422643,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app/api/arena/treino-ia/batalha,POST,,200,vnwf5-1766324422643-71e5cc5f19e4,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Safari/537.36",,preview,claude/fix-synergy-effects-VNxoY,MISS,serverless,/api/arena/treino-ia/batalha,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,portal-hunter-awakening-git-claude-fix-afb32c-lyonms2s-projects.vercel.app,dpl_82MBdoYayqqHu2eiiePR1cFfDVdD,17,iad1,276,2048,,prj_idsqAfQX9zscb6qqjT3WBaAoUZZQ,,,01KD0J7J1J5KW7T71V6ATJMD19,c0tyOqcT0RAC,1
